id,business_id,user_id,stars,date,text,useful,funny,cool
--0V6-XJbnTrQ3P7z6cnnw,JmI9nslLD7KZqRr__Bg6NQ,tK3zQxIc3vJhzm51G8YNFQ,1,"2015-11-28 00:00:00","Saturday weekend after thanksgiving. Afternoon flight and you have 2 screeners?!!!?!?. Worst airport hospitality ever as techie lines keep growing. Someone have to manage this better!",0,0,0
--0VhLFv2XfEKHL0YSCSuw,hAN9gVT1a1i_YRdt74HapA,V1T4W5DJMLqkipZnb-OS_g,3,"2015-07-07 00:00:00","Voting three stars for now, because it hasn't been opened for a full week so I still want to give it the benefit of the doubt and return due to my love of sushi and Lakewood. 

Atmosphere was nice, I love the Lakewood vibe and this place fits right in.

Drinks were good, strong. One of the perks of waiting is getting just a little tipsy. 

My waitress Natalie was nice, can't really blame her for the long wait, but she did everything we asked.

Three problems.

The wait: Now I don't want to be too hard on them because I can imagine how difficult opening week is before everyone gets into the groove of things. But we ordered our appetizer ( which is two veggie egg rolls ) and two maki rolls ( one Lakewood maki and the one Crab Rangoon) at the same time. It took about twenty mins for the appetizer and then another forty mins on top of that for our maki rolls. If the wait will be this long I can only hope they will provide some type of munchies to keep us distracted. Like wontons and dip or something. 

The Food: The veggie egg rolls came out soggy in the middle, it was good but the inside was way softer than any egg roll I've ever tasted, as if the oil was not hot enough so the egg roll oil sucked up the oil a little more.  But it was good, 3/5. When the maki rolls finally came out, my maki felt like it was sitting out a little longer than the other one but it was good just wished I could taste the heat from it being deep fried. 

The TV: My only personal pet peeve is too have a variety of channels going on multi TVs not only one game going on, especially if we are loosing, winning no problem, I love being apart of the hype. But when the wait for food is over a hour long and shark week is on, never change shark week. 

Looking forward to coming back, hoping the wait isn't as long and I can tune into shark week.",3,0,0
--0y7xOZPpiGD5d6vgfafg,vh1tPEaPioD78QmoqnWXpw,EUdDBB1fHLq86T0aI9VLtg,1,"2017-03-12 00:00:00","Very unimpressed by their pad Thai.. one of the worst I have had.. lacks flavor and beef tastes like rubber.. I ordered though UberEATS so I don't know if in store it's different but won't be returning for sure!",1,1,0
--0zJbO_lNct-6LsD6apUw,afBlLAqZM_plEy3EFnzYPw,hE1mG_hzS4nlp4_UmHe-eA,5,"2016-03-31 00:00:00","Over the years I have seen Lisa for reiki and reflexology 4, 5 times... and there will be 6th, 7th, 8th time. And so on.  Very intuitive, caring person,  powerful presence, she is one of those wise women you NEED to have in life. Even if for an hour. I always leave her studio balanced, grounded, encouraged, inspired and empowered. Thank you for your work, Lisa!",2,0,0
--0zXw3_ZjcRXPo3CRBKQw,Q3UkgxNNInsPcUFhsQFcrg,eWD-kLqwCf1MaZxvO4yDLA,2,"2013-11-04 00:00:00","It's cheap for what it is, but there are many options in the area which delivers the same quality and price.

I'd rather go elsewhere if I'm craving for some good chinese bbq meats :P",1,1,1
--1-yyzQBuewSErATIDAEw,RwVXPEFAuTHktV2dAqDkNw,BeKdePhlBKQkVcHsc8MOCw,1,"2016-12-30 00:00:00","I just called this North york Location at 416-446-1045 and was told i cannot make a reservation the whole day. I told the guy 5 minutes ago i spoke to a lady that i could book until 5:30pm. He told me well the lady who told you that must be misinformed cause she doesn't know how busy we are. I said well you guys should better train your staff because 5 mins ago you guys told me i can book and 5 mins later you are giving me attitude that absolutely you guys cannot book even before 5:30pm. this is ridiculous and the man who told me was very rude. Don't even have to come into the restaurant to learn your good training and customer service. I know I won't be going into this restaurant and obviously they don't need me as they are too busy",0,0,0
--17YFTXSOtiHFjC1u7a4w,zLEvIXFzISHfYXSOmZQkjw,H5QUyQ36YlGruUH0OzKTIg,5,"2017-08-13 00:00:00","Place is amazing, Dr roach is the best!! Staff is super friendly i think we have found our new vet.",0,0,0
--19H1anudKiDTaOOD_ZuA,BjH8Xepc10i6OhCDQdX6og,5bPWkIaal8-pO-6oIhMmXA,1,"2015-08-19 00:00:00","So disappointed in the service that by the time my meal came out (an hour later) I wasn't in the mood to enjoy it.",3,0,0
--1bN25JOcpZLIhdq22RUQ,UKUiJtXl0kXIUgK5tjReIA,bluhPScMtzkBah0cqdzSVw,3,"2015-10-31 00:00:00","Excellent food, not as good as fish and chips from Australia but excellent none the less. Wish they had pineapple fritters or potatoes scallops..
I did Sri e though girls are pleaaant, but while waiting for my food I hear the 'F' word, thankfully 4 year old was not on the car. Talk about boyfriends, substitute teachers and so on. If it were my business or I was the manager I'd have the girls engage with the cuatomers, how is your day going is this your first time, no up selling nothing. .",1,0,2
--1CvRT2i7F8RT0lq2y-8Q,r6igU1Fqs5szOOhyXPbayw,2RFyJnbJ5AHT9hQp_tMeYw,4,"2015-04-25 00:00:00","I've always loved Titanic (especially when the movie came about in the 90s) and was so excited to see  this exhibit. I was able to save $5 from a coupon I got from one of the people off the street, and then I got a free audio tour for checking in on Yelp!

The tour itself was very educational and fun (you even get to touch an iceberg), my only real complaint is that there is no where to sit if you get tired - the bodies exhibit in Atlanta had amble seating. 

I even stopped and had my picture taken on the grand staircase - I didn't like the angle it was taken at so I did not purchase.

Make sure to check in on Yelp to get a free audio tour!",2,1,1
--1d2LNGJGrsH3tqmK2NJA,Z_-c3FDbd5TC3K6q8SPAng,n13yLog03Eu_427Mk-5XkA,5,"2017-10-01 00:00:00","Eye have found the best place in town for contacts and glasses!!! I made an appointment in April and the eye doctor gave me a prescription for both contacts and glasses.  I bought contacts in April.  They sent them to my house; so convenient.  I went back yesterday and I bought new glasses.  The process for the doctor exam and the purchase of my contacts and glasses were quick, easy, and efficient.  By far, the best experience I've ever had purchasing contacts and eye glasses ever!!!",0,0,0
--1dBX0O1_bqWPqUzasn4g,hi-TrOl78G4vRHkhzD0DxQ,PQqXijgnlNifNiIyYYX8DQ,3,"2007-01-26 00:00:00","I'm here like 5 times a week since I have blockbuster online and they allow me to exchange movies in store. They have the occasional problem which scratched discs and its hard to get your hands on  new releases.",1,0,0
--1gPZh1wTnh9FARO5Nw3Q,-PbCfkydmvuNcG9VG_ixkQ,qDCMUmZktIft-UQwuuP6yQ,1,"2017-07-28 00:00:00","Well, I am back.
And it will definitely be my and my family and friend's last time back. 

A whoppin' one star! Here's why:
1. Their pho is still good. Not my favorite, but it's still good. Our server was a nice guy. 
2. We order a flat noodle stir fry dish -- so greasy and 60% of it was white onions, not noodles. Did we order a plate of onions with some noodles and shrimp in it??? Plus, our order was placed wrong in the first place, so we had to wait again for the correct order. Our server was apologetic, so that's fine. 
3. I ordered thai tea, but they were out of half & half, for about another 20-30 minutes. You want to wait? Yeah, sure. Half&half gets delivered....eventually, our server remembers and asks if I still want thai tea. Yes, please. Never got it. But I ended up somewhere else after to fix my craving, and I'm super glad I went somewhere else to splurge my money. 
4. Substituted two orders of pho that had eye round steak for beef meatballs in one and tripe in the other. Got charged extra because they said beef meatballs and beef tripe are each worth more than eye round steak. 
First of all, if a bowl of pho w/ steak is $6.99, and a bowl of pho w/ meatballs is $6.99, how is one worth more than the other? Second, TRIPE IS WORTH MORE THAN STEAK?! I know no one besides my father that would want tripe over steak. Third, our server said he would ask if I can substitute and let me know, but he never let me know. Fourth, I eat A LOT of pho everywhere, no joke, and I have never ever had to pay extra. But then again, all the places I go to actually have a menu item that has brisket and meatball. And guess what, it's the same price as all the other pho bowls w/ two meats. 
Anyways, super irritated that the owner argued with me that meatballs and tripe are each worth more than steak, hence they have to charge to make up the difference. Please. 
5. I guess last time I went the bowls were $6, now it's $7. 
6. The spring rolls -- meh. It had so much lettuce in there, and the peanut sauce was very watery. I've had much better spring rolls. 
7. It's still a nice and clean restaurant. 

Anyways, at least now I can narrow down my pho choices a little easier!",1,0,0
--1h6ROOo2XEsLQK8uKvaQ,RESDUcs7fIiihp38-d6_6g,2rMCI2OU7ZIusbjnXGomdQ,4,"2016-02-14 00:00:00","Mind you the wait time could be loooong! So bring someone who is diamond or 7 star member with you if you can. So u can skip the line. All the sea food was very fresh and tasty. I love their cooked oyster! Desserts are very yummy, love their flan!! So many choices. Service was okay, our server didn't bother to check on us much but the table next to us.",0,0,0
--1Ls1iJHtKjTKFPH7Dx9w,4pcdY5tFhAUOFK5lG_tcuA,vEEp9CJ6MyRRO5hJNMdPTQ,2,"2015-08-23 00:00:00","Unbelievable how the employees that work in the front part of the store can be so nice and helpful, but the guys that work behind the counter in the back  (parts?) can be such assholes. When we need to buy something for our trailer, we avoid the back of the store at all costs.",4,0,0
--1ms6DkcFBte5ixv24aow,IDZeWX9-5yMVMViuOY-PmA,AaQeFZlm2mlkIxL0_lsNtQ,5,"2015-08-21 00:00:00","I've been a local in the area for the past 7 years and it has been my experience that the employees here have always treated me in a courteous manner. I stopped in again today and Lisa assisted me with Pest Control products. Her product knowledge is vast and that, coupled with her genuine 'Southern Hospitality' type personality helped to brighten my day. Great customer service is hard to come by and it really does make a difference!",0,1,0
--1phf83mlazIrq_ZrNGUA,yyHwx6RJ-HsXZnDyeH11GA,0gYlNq-nmBEXfQMaxGVNBA,3,"2014-04-01 00:00:00","Okay, I have been meaning to write this review for a while. 

Spas of AZ have 4 Valley locations. There website is different than their name. Their website is: http://acrylicspasaz.com/

Completely different than their store name... ANYWAY! My wife and I go in to the store after several happy hour drinks one day at Logan Grill (right next door) and we want to buy a spa. We had been talking about this for a while and we thought since we had extra liquid courage that we could finally just go and pick one!.

Well, spas are not cheap. Cheapest tub in the place at that time was $3,500. We had our eye on one that didn't have water in it, so all we could do is just imagine what the jets felt like. The sales guy Forest, explained to us that we would love it and yada yada. All we said we wanted is strong jets to massage our sore muscles after the gym or other physical activities that we do. We ended up buying one for $200 bucks more that the cheapest one - paid in full - had a 30 day fix warranty. They do not do refunds or returns just fyi.

We were happy. Then we realized we had to have a concrete pour, and a 220v line extended 80 feet to our back yard from the breaker box. Concrete Pour 10.5'x10.5'= $650. 220v line $989.

Day of hot tub delivery - 
I got a call from the the delivery guys stating they were at my house, I was luckily able to leave work and meet them. They didn't call 30 minutes before like they said they would and they forgot to bring my chemicals that were also promised to me. Side note** they also looked like two gang bangers right out of a C.O.P.S. episode. I'm sure to the older generation they would seem pretty scary. Spas of AZ may want to look in to uniforms.

Fast fwd 2 weeks - 
The jets were so weak, the hot tub wouldn't get very hot, and there was a leak. I called the service guy to come out and he did in a very quick manner. Said he would put an order in for the parts and have everything fixed up by next week. At this time, I was getting very close to that 30 day warranty limit they say you have. Well our hot tub sucked and no one was doing anything about it.

2 weeks later still nothing.

I call Forest and basically yell at him and then I do the same to the corporate office on Bell Rd. They acted faster than I thought they would. They said that they would give me an upgraded tub (a $500 more expensive one), a year of chemicals, a free step-up to the hot tub, free delivery and hook-up, and free to take the old hot tub away. All I had to do was pay $250 of the $500.

Let me just say my wife and I would have paid $500 more originally on a hot tub if we knew the jets were actually what we wanted. There was just no way to tell in the beginning besides believing the word of Forest the salesman.

Well they kept their word and made everything right. We love our new hot tub, and it is perfect for us. 1 thing you should know when buying a hot tub is: 

Never get a 110v hot tub. I don't care if they say it is convertible to a 220v. Always get a 200v. No matter what the salesman tells you.",3,0,0
