id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open
0pNrC_WIwIovObNfq5JOPQ,"Carlos Munoz - State Farm Insurance Agent","Spring Valley","4045 S Buffalo Dr, Ste A106","Las Vegas",NV,89147,36.1154,-115.263,5,5,1
0ps5B5C6oNaRsGyUJzFCuw,Subway,Downtown,"600 Fremont St","Las Vegas",NV,89101,36.1691,-115.139,4,7,1
0PscU5MdM6kZkd3KQ-3HmQ,"El Pedregal Sàlon de Fiestas",Sunrise,"348 N Nellis Blvd, Ste B","Las Vegas",NV,89110,36.1662,-115.062,1,5,1
0pvEQRFVBjxz1W7dNpNZFg,"Diamond Nails & Spa",Southwest,"7775 S Rainbow Blvd, Ste 125, Rainbow Robindale Plaza","Las Vegas",NV,89139,36.0471,-115.244,4,622,1
0Px4uq3Za8Spr_AWj7Jogg,"Internal Medicine Specialists of Southern Nevada",Westside,"201 N Buffalo Dr","Las Vegas",NV,89145,36.1751,-115.26,3.5,61,1
0q3PLf-a_5hCUIsgjkWMiw,"SYNLawn Nevada","Spring Valley","6975 S Decatur, Ste 160","Las Vegas",NV,89118,36.063,-115.21,4.5,17,1
0Q8qkmzeiYCTs7taERNHMw,"Mountain Dental Group",Southwest,"9285 S Cimarron Rd, Ste 125","Las Vegas",NV,89178,36.0198,-115.271,4,97,1
0QErq5iZb-kYegtwaQ39Hg,"Alex Presley's Unique Boutique",Downtown,"1304 Las Vegas Blvd S","Las Vegas",NV,89104,36.1551,-115.15,5,4,0
0qet57CmMA5qUm6gPFUTpg,"Di Fara Pizza","The Strip","3570 Las Vegas Blvd S","Las Vegas",NV,89109,36.1153,-115.173,2.5,114,1
0QHMAUi6NdOUZ1ckXq0-sA,"Rainforest Café","The Strip","3799 Las Vegas Blvd","Las Vegas",NV,89109,36.1087,-115.172,2.5,449,0
0QHOkwMc74T35Br83SDizA,Sugar's,"South Summerlin","3700 S Hualapai Way","Las Vegas",NV,89147,36.1218,-115.314,3.5,30,0
0QjIVTxHfbWAdWYD7eWlpQ,"Guitar Center",Westside,"8621 W Charleston Blvd, Ste 110","Las Vegas",NV,89117,36.1578,-115.281,3,60,1
0QM26S4PU61g2amiL0Wweg,"Dembois Landscape",,,"Las Vegas",NV,89103,36.1104,-115.207,3,6,1
0qOA8z_BHgzaPr1ypOy8rw,"Mojito's Resort Wear","The Strip","3131 Las Vegas Blvd S","Las Vegas",NV,89109,36.1268,-115.165,4.5,4,0
0QouG5U1r4bgq5DLxEYCww,"Vans Outlet",Downtown,"875 S Grand Central Pkwy, Ste 202B","Las Vegas",NV,89106,36.1652,-115.156,3,6,1
0qPNeqLuKE88rKbIbSZDpg,"Killer Shrimp",Southeast,"6605 S Las Vegas Blvd, Ste 145A","Las Vegas",NV,89119,36.0693,-115.178,3.5,268,0
0Qs4ud_b94iHl8Ab5AbnJg,"Wireless Phone Medics - South West",Southwest,"7835 S Rainbow Blvd, Ste 16","Las Vegas",NV,89139,36.0458,-115.244,4,41,0
0QSnurP5Ibor2zepJmEIlw,"Tacos La Mexicana","Spring Valley","3555 S Durango Dr, Ste B101","Las Vegas",NV,89147,36.1249,-115.279,4,141,1
0QyfiIrwsCf3scxy02NPqw,"Ron Miller Photography",,,"Las Vegas",NV,89136,36.175,-115.136,4,6,0
0qYigmDCp5moxqNSiWwviQ,"Quality Stitch Custom Embroidery",Southeast,,"Las Vegas",NV,89183,35.9987,-115.159,5,12,1
0q_BHpxbikVtPRRLRu-U0g,Picasso,"The Strip","3600 S Las Vegas Blvd","Las Vegas",NV,89109,36.1138,-115.174,4.5,789,1
0R-6OcfG57Kg_uDro3ImPA,"India Market",Southeast,"5006 S Maryland Pkwy, Ste 7","Las Vegas",NV,89119,36.0987,-115.136,4,20,1
0R4QFh47DR6M9M0tdyGRyg,"Terrible Herbst","Spring Valley","6885 W Tropicana Ave","Las Vegas",NV,89103,36.0993,-115.243,3,4,1
0r6SBayE-bMy9w6MgaIaig,"Domestic Landscape",Northwest,,"Las Vegas",NV,89130,36.2577,-115.23,4.5,54,1
0RcCxVaPVWZQWAWeP3Ym_w,"Matrix Wireless",Westside,"3003 S Valley View Blvd, Ste 100","Las Vegas",NV,89102,36.1367,-115.191,3.5,3,1
0Rdcyd6dg9THxctHTZcA2A,"Bekins A-1 Movers",,"4210 Sobb Ave","Las Vegas",NV,89118,36.0776,-115.196,2.5,3,1
0Rk-wEBuN7LohaP1y6VHfQ,"Dunkin' Donuts",Southeast,"7400 S Las Vegas Blvd","Las Vegas",NV,89123,36.0545,-115.172,2.5,25,1
0rk2_lmbfpiYXGBFmyxx9Q,"Centro America Restaurant",Westside,"6135 W Sahara Ave","Las Vegas",NV,89146,36.1431,-115.227,3.5,33,1
0RkXaQQQ3GW7g9NOFclmvQ,"Polo Cleaners","South Summerlin","10247 W Charleston Blvd","Las Vegas",NV,89135,36.1581,-115.317,4,11,1
0rQbXoU_f2WQJiWHWFpgkQ,"Haven Craft",Downtown,"1406 South Third St","Las Vegas",NV,89104,36.1544,-115.152,4,8,1
0rTKqrcikxRKbJcukNjrLA,"Siena Foods Italian Market",,"6125 S Valley View Blvd, Ste D","Las Vegas",NV,89118,36.0782,-115.191,4,4,1
0RTYIoUN7rtnNSCo7uEdSg,"Dawn L Green, DDS",Eastside,"3900 Paradise Rd","Las Vegas",NV,89169,36.1188,-115.154,5,12,1
0RYRAcN2q98i9mYmPFISrg,"Tri State Dental",Southeast,"450 E Silverado Ranch Blvd, Ste 105","Las Vegas",NV,89183,36.0133,-115.154,2.5,13,1
0s-U-GWy1EkDv5n_oj28dQ,"24/7 Carpet & Floor Care","Spring Valley","9505 Teton Vista Ave","Las Vegas",NV,89117,36.1271,-115.3,5,53,1
0S2fiheNzQLDSCs89Kmgnw,"Bowl of Heaven","South Summerlin","3400 S Hualapai Way","Las Vegas",NV,89117,36.1279,-115.315,4,21,0
0S4WFZJZhVeM3aAqKjLz1w,"VooDoo Steakhouse",,"3700 W Flamingo Road","Las Vegas",NV,89103,36.1162,-115.187,3.5,259,1
0s6zVxOeApNbEwcs-JLjNw,"Choice Center","Spring Valley","9145 W Russell Rd","Las Vegas",NV,89148,36.0837,-115.291,4,48,1
0S7UQppBEa-orSd_-YHXGA,"Secretos Beauty Salon",Sunrise,"1499 N Lamb Blvd","Las Vegas",NV,89110,36.1863,-115.08,4.5,3,1
0sBEU_RdKQx1kmjl5jqWjw,"Hard Knocks Muay Thai","Spring Valley","9660 W Tropicana Rd, Ste 300","Las Vegas",NV,89147,36.1004,-115.303,4.5,20,1
0Scr2QXX9_yg2tgVKNxYlg,"Flamingo Pecos Texaco",Eastside,"3380 E Flamingo Road","Las Vegas",NV,89121,36.1157,-115.101,2.5,4,0
0SEPncFbs68axiz61pWkAA,T-Mobile,Eastside,"3528 S Maryland Pkwy","Las Vegas",NV,89169,36.1233,-115.136,1.5,6,1
0sgK7EAFlb-x7voiBO-Y_A,"Main Event Home Furnishings",Southwest,"7770 S Dean Martin Dr, Ste 306","Las Vegas",NV,89139,36.0483,-115.182,4.5,7,1
0sIppXHcTTOze6cH5e1ihw,"Oasis Hand Car Wash",Eastside,"3425 E Flamingo Rd","Las Vegas",NV,89121,36.1147,-115.102,3.5,110,1
0SluIEUhvhABDvRurC-Q6A,"Superior Moulding of Nevada",,"5190 W Patrick Ln","Las Vegas",NV,89118,36.0794,-115.212,4.5,8,1
0SodPiLSWvNaOqRgjVq6Bw,"Makeup By Rebecca",Westside,"5722 W Charleston Blvd","Las Vegas",NV,89146,36.1593,-115.22,5,5,1
0sOwP5b_178FkbT_fat8lQ,"Vue at Centennial",Centennial,"7350 W Centennial Pkwy","Las Vegas",NV,89131,36.2771,-115.254,3.5,9,1
0syBj8oI7vX9K7gQISS9kg,"Kidz Kidz Kidz Preschool",Sunrise,"1567 N Nellis Blvd","Las Vegas",NV,89110,36.1882,-115.063,5,4,1
0SYfS38_-7Mt20x9jNph_Q,"Light My Fire Hot Sauce","The Strip","3601-3609 S Las Vegas Blvd","Las Vegas",NV,89109,36.1142,-115.173,4.5,5,1
0szM7Dw_VjhaCl6GH7E8Pg,"EZ Smokez 2",University,"4741 S Maryland Pkwy","Las Vegas",NV,89119,36.1042,-115.137,4.5,40,1
0sZTsV68rGcuGEALOW0Oiw,"Mint Locker","Spring Valley","7060 South Durango Dr, Ste 103","Las Vegas",NV,89113,36.0602,-115.277,5,17,1
0s_h9xlVAXkDB0uz40Xq0w,"Glam Factory Vintage",Downtown,"211 E Colorado S","Las Vegas",NV,89104,36.1558,-115.152,5,39,1
0t2KfeVO8Xtne537eq5-3g,"Le Cabaret","The Strip","3655 Las Vegas Blvd S","Las Vegas",NV,89109,36.1286,-115.171,5,8,1
0T9Bp_vXjCnPria4SWv8mA,"Sassy Nails",Centennial,"6454 Sky Pointe Dr","Las Vegas",NV,89131,36.2812,-115.262,3.5,49,1
0TelH5_KGLdsNmk1eMlZdA,"Desert Realty",Westside,"3160 W Sahara Ave, Ste A22","Las Vegas",NV,89102,36.1446,-115.184,2,22,1
0tiY7CGSK-AY4zecIhCRcQ,"A & M Chiropractic & Wellness Center",Downtown,"830 E Charleston Blvd","Las Vegas",NV,89104,36.1585,-115.142,4.5,3,1
0TljdWRIDQzlp4siHQ_BAQ,Denny's,,"5585 Simmons St","Las Vegas",NV,89031,36.261,-115.18,2,68,1
0tM-2PQoC622WJK-dX-gUA,"Garehime Heights Park",Northwest,"Campbell Dr And Alexander Rd","Las Vegas",NV,89129,36.2337,-115.293,3.5,3,1
0tnxiYygkOqfn-c1ih7dkw,Rekloset,"Spring Valley","3655 S Durango Dr, Ste 8","Las Vegas",NV,89147,36.1239,-115.279,4,4,1
0tnZj3GkhKxPd9hT3HXt5A,"Huntridge Pharmacy",Downtown,"1144 E Charleston Blvd","Las Vegas",NV,89104,36.1589,-115.138,4,48,1
0TTja3wy7WUT32DZDCfg4g,"Dog Lover For Hire",Southeast,,"Las Vegas",NV,89120,36.0833,-115.1,5,14,1
0TUqA5zzBpj8izS96M_50A,"Americas Best Value Inn",Southeast,"167 E Tropicana Ave","Las Vegas",NV,89119,36.0995,-115.165,2,110,1
0Tutx9JhCi_HE6MUnbh5vw,"Sexy Lexy Kitchen",,"500 N Rainbow, Ste 300","Las Vegas",NV,89107,36.1781,-115.241,3.5,3,0
0tWXOKgrO1tAuZhu5X8HNw,"Red Mango",Southeast,"5757 Wayne Newton Blvd","Las Vegas",NV,89119,36.0808,-115.139,4,13,1
0u7aKx5XsGr7ugRlaCT40A,Smith's,,"4001 S Decatur Blvd","Las Vegas",NV,89103,36.1173,-115.209,3,17,1
0uasL7MepHHQrVNgIhdG3g,"Smoke 4 U",Southeast,"467 E Silverado Ranch Blvd, Ste 180","Las Vegas",NV,89183,36.0121,-115.153,2.5,7,1
0uBxMuP3lW1YbzscGyPYkQ,"D&M Salon Spa","Spring Valley","3545 S Fort Apache Rd, Ste 120","Las Vegas",NV,89147,36.1252,-115.297,4,4,1
0ueq5zB3NqLbh93KYYNIHQ,"Thai Grill",,"1901 N Decatur Blvd","Las Vegas",NV,89108,36.1941,-115.206,3.5,79,0
0UESjBq6_kPjCs4zPh4oEQ,"Chicke Now","The Strip","3700-3734 Koval Ln","Las Vegas",NV,89169,36.122,-115.166,3.5,9,1
0ULO28w_6K9jCCskm0zOjw,Easyhome,Westside,"4463 W Charleston Blvd, Ste AOR","Las Vegas",NV,89102,36.158,-115.201,1,3,1
0uMu8Suh41Qt8jM7ePZa3Q,"Stella McCartney","The Strip","3720 Las Vegas Blvd S","Las Vegas",NV,89158,36.1088,-115.174,4,4,1
0uppzlwoKLiX5f-3Qrm4sQ,"Ted Wiens Tire & Auto",,"2750 N Decatur Blvd","Las Vegas",NV,89108,36.2087,-115.205,3,32,1
0uR48n5SYcLE_DLcjONZPg,"Jimmy John's",University,"4800 S Maryland Pkwy","Las Vegas",NV,89119,36.1027,-115.136,4,105,1
0UudtaBnbq-hgzFx5-nfIQ,"FiveSix Productions",Southeast,"One Harrahs Ct, Ste 105","Las Vegas",NV,89119,36.0604,-115.153,5,3,1
0uuxV1jprPWpeccZGJZLgQ,"Haute Chix Boutique","Spring Valley","6870 S Rainbow, Ste 120","Las Vegas",NV,89118,36.0645,-115.242,3.5,5,0
0UvhhpDm26cZwyitX7xJfA,"Nail Creations",Westside,"8125 W Sahara Ave, Ste 150","Las Vegas",NV,89117,36.1425,-115.269,4.5,20,1
0uWMZCtriAsGz8oIiw3Aqw,"Infinity Epoxy",Chinatown,"3651 Lindell Rd, Ste D109","Las Vegas",NV,89103,36.1234,-115.217,5,4,1
0uzQymPVW2l24rpjX9KIBA,KFC,Westside,"4420 W Sahara Ave","Las Vegas",NV,89102,36.1448,-115.201,2,22,1
0v4mQ5ECGJsmg4xJiTSydA,"Laundromat Express",,"5485 W Flamingo Rd, Ste B","Las Vegas",NV,89103,36.1147,-115.216,3,4,1
0v55V13hPb3sSF03widnKg,Subway,University,"4505 S Maryland Pkwy","Las Vegas",NV,89154,36.1095,-115.142,2.5,10,1
0v8SX_5BApZSzM4kyZMffA,"Wine Amplified","The Strip","3901 Las Vegas Blvd","Las Vegas",NV,89115,36.0949,-115.172,2.5,13,1
0vdBpT1LBwQUvXyVhOtXwQ,"Clean Sweep Landscape",Southeast,"5787 Palm St","Las Vegas",NV,89120,36.0839,-115.078,3.5,9,1
0vIcSNvMKxpGnEDv2LHq3w,"Advanced Home Inspections","Spring Valley",,"Las Vegas",NV,89113,36.0564,-115.266,4.5,11,1
0VjHFdczi6Nln_nn8bucJQ,"Pho Bistro",Eastside,"4130 S Sandhill Rd, Ste A4","Las Vegas",NV,89121,36.114,-115.091,4,119,1
0VR7qNhOKCPI0W__-NccEg,"JJ Lehr",Westside,"3080 S Durango Dr, Ste 103","Las Vegas",NV,89117,36.1334,-115.277,5,3,1
0VSvmZTcX_L6fHOflagfag,"The Industrial Event Space",,"2330 S Industrial Rd","Las Vegas",NV,89102,36.1455,-115.164,5,3,1
0vZ3AyWq55o2c5org4Ld_A,"Best Eye Brows Threading",Southeast,"9890 S Maryland Pkwy, Ste 5","Las Vegas",NV,89183,36.0102,-115.135,4.5,20,1
0VzICXStfUAG3QCEgLPeAA,"The Joe Show","The Strip","Tuscany Hotel & Casino, 255 E Flamingo","Las Vegas",NV,89109,36.1286,-115.171,3.5,5,1
0w083-AQWtueIDo-Zgi8TQ,"Wag-n-Tails Doggy Wash",Southeast,"3720 E Sunset Rd, Ste 105","Las Vegas",NV,89120,36.0721,-115.094,4,4,0
0w3BdEOxvwKTpypwbN5kiQ,"Tofu Hut",Chinatown,"3920 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.193,3.5,641,1
0w7vOlSD9tBS7piUA6lawA,"Budget Suites of America",,"4855 Boulder Hwy","Las Vegas",NV,89121,36.1168,-115.068,2,4,1
0WBhJ8HBvxzNz6-mwL4k4A,"Golpa Mike, DDS",Westside,"2625 S Rainbow Blvd","Las Vegas",NV,89146,36.1422,-115.243,4.5,8,1
0wCs3zbATXLMDcja3bgXig,Lush,"The Strip","3500 Las Vegas Blvd","Las Vegas",NV,89109,36.1186,-115.175,4.5,24,1
0wIwfs8YqFFImsmExooM1A,"Master Automotive Centers",,"4275 Boulder Hwy","Las Vegas",NV,89121,36.1279,-115.081,4,6,1
0wkb5qqHP6PQlNhgwg2UmQ,"Beauty Lounge",Southeast,"6659 Las Vegas Blvd S, Bldg B, Ste 110","Las Vegas",NV,89119,36.0682,-115.175,3,6,1
0WoQQlMXVIDEgI0xNdENKA,"Feast Buffet","South Summerlin","11011 W Charleston Blvd","Las Vegas",NV,89135,36.1566,-115.333,3.5,568,1
0WPXDs4ini3D7jpiy1Daqw,"The Market",Downtown,"611 Fremont St","Las Vegas",NV,89101,36.1682,-115.139,3.5,104,1
0WQVG1oZOkdUvi7XoGp5OA,"Johnny Fontane's Bar & Grill",Westside,"5310 W Sahara Ave","Las Vegas",NV,89146,36.1448,-115.214,3.5,43,1
0wW9PasC8pw8SY7rlY3ZKw,"Fish King Grill",Southeast,"500 East Windmill Ln, Ste 145","Las Vegas",NV,89123,36.0429,-115.152,4.5,102,1
0Wx1bhgPTWHgrDo5puDpHw,"The Naughty Show","The Strip","3667 South Las Vegas Blvd","Las Vegas",NV,89109,36.1097,-115.17,3.5,4,1
0WYE8-GV63AVxoIeu2337w,"Emerald Suites Tropicana",,"3890 Graphic Center Dr","Las Vegas",NV,89136,36.1007,-115.193,3.5,3,1
0X-iSvSMcrn2oGrRfTCOpA,"Bow Wow Meow Pet Grooming",Northwest,"7121 W Craig Rd, Ste 104","Las Vegas",NV,89129,36.2392,-115.249,4.5,25,1
0x-mYPoatVE0DNlZhha0_w,"Budget Truck Rental","Spring Valley","3375 S Fort Apache Rd","Las Vegas",NV,89117,36.1282,-115.298,3,5,1
0x4iLiDBJfWJYNU8Y4tWqA,"Auto Tech","Spring Valley","3665 S Durango Dr","Las Vegas",NV,89147,36.123,-115.279,4,34,0
0X620JR8m7BSPt5xarUnqw,"Weddings at Flamingo Las Vegas","The Strip","3555 Las Vegas Blvd S","Las Vegas",NV,89109,36.1283,-115.172,4.5,18,1
0xAgZvViupzyq85Qj-s2jA,"Hair Salon With Eli Sabat","The Lakes","2521 S Fort Apache, Ste 104","Las Vegas",NV,89117,36.1434,-115.298,3,11,0
0xAjSfNvZ4zluHpCeBX9Pg,"Hugh Hefner Sky Villa",,"4321 W Flamingo Rd","Las Vegas",NV,89103,36.1145,-115.196,5,5,1
0XdF70ljQMAwNd_Xe-s0CA,"Samsung Galaxy Studio","The Strip","3570 S Las Vegas Blvd","Las Vegas",NV,89109,36.1162,-115.175,4,3,1
0xdpv5CPpbUUch7JKBG98Q,"Sirio Ristorante","The Strip","Aria Resort and Casino, 3745 Las Vegas Blvd S","Las Vegas",NV,89109,36.1069,-115.174,3.5,163,0
0XEqyl_lVaJNHRKxNcjJZg,"Coffee Pub",Westside,"2800 W Sahara Ave, Ste 2A","Las Vegas",NV,89102,36.1473,-115.182,4.5,409,1
0xFLDdWPrMdRkNIoECxtvg,"Thistle DKI",,"2710 S Highland Dr","Las Vegas",NV,89109,36.1404,-115.17,4.5,28,1
0xh6I1QsDgqYwLIQeuniPg,"Brown's Gymnastics",,"4544 W Russell Rd","Las Vegas",NV,89118,36.0867,-115.202,3.5,3,1
0xiw2v8IpF9Zp0UKoEVWZw,"Creative Carpet Repair","Spring Valley",,"Las Vegas",NV,89148,36.0746,-115.284,3.5,3,1
0XLKzjJNmtBkZvSgUyvfPw,"WorldMark by Wyndham","Spring Valley","6795 Edmond Str, Fl 3","Las Vegas",NV,89118,36.0666,-115.214,1,3,1
0XoTT540HMB_5q4Exj8yGA,"Four Seasons Hotel Las Vegas","The Strip","3960 S Las Vegas Blvd","Las Vegas",NV,89119,36.0904,-115.174,4.5,395,1
0xPUAqWb38y8P8UvUBHCOw,"Wondrous Hair by Maurees","Spring Valley","4001 South Buffalo Dr, Ste 129","Las Vegas",NV,89147,36.1164,-115.261,5,12,1
0xQp-EkyyNpFLrh_h64_xA,"The Auto Clinic","Spring Valley","5390 S Decatur Blvd","Las Vegas",NV,89118,36.0925,-115.208,1,3,1
0XqSq-YSqMHOrZlZJDoQKA,"Adventure Smiles, Dentistry for Children","Spring Valley","8995 W Flamingo Rd","Las Vegas",NV,89147,36.1145,-115.288,5,53,1
0XRJp2rZmBLM9sxkXzBGnQ,"Neiman Marcus","The Strip","3200 Las Vegas Blvd S","Las Vegas",NV,89109,36.1272,-115.172,4,86,1
0xtBEP5zCu1153SoqqemLw,"Tacos Y Tortas El Panzon",Southeast,"3720 E Sunset Rd, Ste 110","Las Vegas",NV,89120,36.0719,-115.094,4.5,132,1
0xvdC8F0HmFpAFkJk6nXLg,"Yojié Japanese Fondue",Westside,"9440 W Sahara Ave, Ste 175","Las Vegas",NV,89117,36.1456,-115.301,4.5,348,1
0xz-V_m2-D8c5HBL5vzp8g,"Sprint Store By Wireless Experts",Southeast,"7390 Las Vegas Blvd S, Ste 120","Las Vegas",NV,89123,36.0553,-115.172,3.5,64,1
0xzmIBsJQc5eUNLucFrZ0Q,Stratta,"The Strip","Wynn Las Vegas, 3131 Las Vegas Blvd S","Las Vegas",NV,89109,36.1261,-115.172,3.5,186,0
0xZtf1_LM3oAj_qJrMy3BA,"Chiropractic Nevada",Downtown,"1928 E Sahara Ave","Las Vegas",NV,89104,36.1446,-115.122,5,3,1
0Y18bIw9XLPs5QjeNWEoWQ,"Onello Law Group",Westside,"3017 W Charleston Blvd, Ste 54","Las Vegas",NV,89102,36.1584,-115.183,5,6,1
0yCm3iMvH5q5H3o0Wdi0yA,"Jacinto Insurance",Downtown,"2206 E Charleston Blvd","Las Vegas",NV,89104,36.1585,-115.118,1.5,7,1
0YctfylXsdutJo8qFYnZJA,"Westcliff Station",Westside,"7614 Westcliff Dr","Las Vegas",NV,89145,36.1746,-115.261,3.5,21,1
0ydy2fdDg6kpGy1dbnHYsQ,"Tequila Restaurante",Eastside,"360 E Tropicana Ave","Las Vegas",NV,89169,36.1022,-115.157,3.5,57,0
0Yeb_P24sj6MwG2qmuehkA,"Till's Bar",,"344 E Desert Inn Rd","Las Vegas",NV,89109,36.1299,-115.161,4.5,42,1
0YG_kM5caZhtwd6nbnei6A,"The Charcoal Room",,"2411 W Sahara Ave","Las Vegas",NV,89102,36.1432,-115.175,4,120,1
0YhT9HCBkU394IG6tQVtNQ,"Hollywood Kids Academy",Northwest,"4161 N Rancho Dr","Las Vegas",NV,89130,36.2356,-115.23,3.5,9,1
0yjLZZx708uJbierAonqQg,"Church's Chicken",Chinatown,"4880 Spring Mountain Rd","Las Vegas",NV,89102,36.1265,-115.208,3.5,45,1
0yk5GI36jZvPxUcEDJ00PA,"Photo Booth by Chandler",,,"Las Vegas",NV,88901,36.175,-115.136,5,4,1
0yKHG1JCthRR6naXwe2-Lg,"Farmers Insurance - Gary Orchard",Westside,"6180 W Charleston Blvd","Las Vegas",NV,89146,36.1594,-115.228,4,4,1
0YSLiXH1zKqkxM1lKJOPlA,"Pro-Tech IT",Westside,"3311 S Rainbow Blvd, Ste 145","Las Vegas",NV,89146,36.1291,-115.243,5,3,1
0Ytj9jaJJuN61s9GuFppjg,"A Body In Balance Pilates Studio",Westside,"2595 S Cimarron Rd, Ste 106","Las Vegas",NV,89117,36.1424,-115.271,4.5,17,1
0YXs5nRl7EKaBAVWCe7Ceg,"Family Night at GlowZone","Spring Valley","6630 Arroyo Springs St","Las Vegas",NV,89113,36.0682,-115.254,5,16,1
0Z4kxalPa_aGEk1qwoLwPQ,"West Wing Cigar Lounge","Spring Valley","4255 S Durango Dr","Las Vegas",NV,89147,36.1121,-115.279,4.5,14,0
0zb1wdN4YN_ti87B_JIseg,"Wa Da Pho",Westside,,"Las Vegas",NV,89118,36.1469,-115.21,4.5,29,0
0zeQRzpO06evIZfcR_aZ5w,"Insert Coins",Downtown,"512 Fremont St","Las Vegas",NV,89101,36.1692,-115.14,3.5,389,0
0zGeYN8ReYwVj27U7EHOJA,"American Cafe","The Strip","3049 Las Vegas Blvd S","Las Vegas",NV,89109,36.1317,-115.164,2.5,6,1
0zgu-ktM767MGgo8DN20-w,"Kids Kingdom","Spring Valley","4975 S Fort Apache, Ste 101","Las Vegas",NV,89148,36.0983,-115.299,4,54,1
0ZGUaDnBYp9E7GT5qB8GTQ,"Free People","The Strip","3200 Las Vegas Blvd S, Ste 1160","Las Vegas",NV,89109,36.1273,-115.17,3,9,1
0ZLbgZdAga2tf74aGHWWkA,"Rapport Leadership International",Southeast,"5735 S Sandhill Rd, Ste A","Las Vegas",NV,89120,36.0851,-115.092,5,10,1
0zLlBHXNuCZYTekmAXSRkQ,"SKECHERS Factory Outlet",Westside,"1191 S Decatur Ave","Las Vegas",NV,89102,36.1576,-115.205,4,8,1
0ZnQzj5ngnoC3eoAJaz3fA,"Bonds House of Cutlery / Knives & More",Northwest,"7145 W Ann Rd, Ste 130","Las Vegas",NV,89130,36.2617,-115.249,2.5,11,1
0zoXYHq82haayMaV952jEQ,"Greens and Proteins","Spring Valley","9809 W Flamingo Rd","Las Vegas",NV,89147,36.1148,-115.306,4,355,1
0zTvjFAU7LwHT98QL-q_5Q,"Comfort Home Appliance",,"1930 Village Center Cir, Ste 302","Las Vegas",NV,89134,36.2594,-115.18,2.5,3,1
0zXptwKTH-BqtwQ-BFRAHA,Lenscrafters,,"Fashion Show Mall","Las Vegas",NV,89101,36.1697,-115.124,2.5,4,1
0_7nMBuDAhs_J_DMuqdsyw,"Hot Dog Heaven",Southwest,"10690 Southern Highlands Pkwy, Ste 103","Las Vegas",NV,89141,35.9953,-115.207,2.5,4,0
0_aeYE2-VbsZts_UpILgDw,"Lazy Dog Restaurant & Bar","South Summerlin","1725 Festival Plz Dr, Ste A2","Las Vegas",NV,89135,36.1528,-115.334,4,893,1
0_JGkStI9fbpUc2llR0ilA,"Enterprise Rent-A-Car",Eastside,"3000 Paradise Rd","Las Vegas",NV,89109,36.1371,-115.153,2.5,3,1
0_mJttUgHIzC-NO18gcgBA,"La Mojarra Loca Grill",Eastside,"2797 S Maryland Pkwy","Las Vegas",NV,89109,36.1378,-115.137,4,187,1
0_rWCynqnCcmHKrEt6qi8Q,"StreetSaw Hoverboards",,"3867 S Valley View Blvd, Ste 5","Las Vegas",NV,89103,36.1203,-115.191,4.5,29,1
0_VT3sTwi7gorIlU36ASmg,"LOL Kids Club",Southwest,"7460 S Rainbow Blvd, Unit 130","Las Vegas",NV,89139,36.0535,-115.243,4,146,1
0__0ivS_ciF8q-57Z9PRow,"Las Vegas Nail Salon & Day Spa","The Strip","3049 S Las Vegas Blvd, Ste  8N","Las Vegas",NV,89109,36.1315,-115.165,1.5,23,0
1-E5uJVtvi5TnZ2zuFhAtg,"Super Cleaners III",Downtown,"800 S Las Vegas Blvd","Las Vegas",NV,89101,36.1611,-115.146,3,10,1
1-Jdq5Up9SgKoqptGvkXHA,"MVR Auto Services",Southwest,"6000 W Windmill Ln","Las Vegas",NV,89139,36.0424,-115.224,4.5,74,1
104riqnE_J2Rz7VV4K2NCQ,"Rock Solid Home Repair","Spring Valley",,"Las Vegas",NV,89148,36.0612,-115.29,3.5,3,1
10hfmhdCn0iMHen-TEY2kA,"Darzev Biliana MD",Summerlin,,"Las Vegas",NV,89144,36.178,-115.313,3,12,1
10icc-6htIpVJmwGz7wnZw,"Canyon Vista Post-Acute","Spring Valley","6352 Medical Center St","Las Vegas",NV,89148,36.074,-115.292,2,17,1
10y_oKGIV9ZWLqncnVHLYg,"Tan Factory","Spring Valley","9809 W Flamingo Rd, Ste 2","Las Vegas",NV,89147,36.1147,-115.306,3.5,7,0
10_xgsQn_RZ0L9XvdDzMIw,"The Body Shop",Westside,"4300 Meadows Ln","Las Vegas",NV,89107,36.1723,-115.196,5,4,0
110Yuz4k4AFsuKYlbBT6FA,"The Marq at 1600",University,"1600 East University Ave","Las Vegas",NV,89119,36.1096,-115.132,4,3,1
114mOuMrfBPNiADyfVag2Q,"St Tropez Convenience Mart",Eastside,"4501 Paradise Rd","Las Vegas",NV,89169,36.1076,-115.152,4.5,8,0
11FeP2hfOQYfQZCtsUjhDQ,"The Creations Photo","Spring Valley",,"Las Vegas",NV,89148,36.0612,-115.29,5,3,1
11pHOr7cEX80JN-76acoiA,"U Save Car Rentals",Southeast,"5050 Paradise Rd","Las Vegas",NV,89119,36.0989,-115.149,1.5,7,1
11qkCpHki5hlvYjJHUFPGw,"Diana Rainbow Nails",,"6620 W Flamingo Rd, Ste 11","Las Vegas",NV,89103,36.1149,-115.237,4,23,1
